id,shifting,unp,unp2,unp3,unp4,unp5,unp6,bot_detection,fullscreenenter,fullscreenexit,noise,interrupted,getup
381,0.8143728246666664,0.7965321307543131,0.39592068101929745,0.8546140393081059,-0.1587402947851787,1.448648437579994,1.258109301331222,0.8999999761581421,1,0,0,0,0
382,0.520358246666667,-0.6752989310267425,-0.6925629859802607,-0.6879519836780186,-0.7064494934698221,-2.4629827690298294,-0.44911646742767913,1,1,0,0,0,0
384,-0.6094412716666666,-0.8252876668661862,-0.7818358999363023,-0.02604708274260581,1.1112002864954065,-1.8293926674045666,-0.5316709502080641,1,1,0,0,0,0
385,0.29200355,-0.97527640270563,-0.2339148995693786,-1.2219921515215448,-1.830388407331169,-0.5798130032552364,0.55142774143795,1,1,0,1,0,0
386,-0.03174316993333337,-0.24406228938648072,-0.59858921050062,0.17217920616502708,-0.15409276472798558,-0.3093615162744462,-0.5822045887421785,0.8999999761581421,1,0,0,0,0
388,0.37227261866666694,-0.30032709142813335,1.3857316286267505,-0.11920903129257568,-1.291426588541224,-0.6988573515763024,-0.4811736344432568,0.8999999761581421,1,0,1,0,0
389,-0.6292134833333334,-0.6752989310267425,-1.276179226877462,1.0930119411304335,-1.375127312031349,-1.1224574240908773,-0.46560525082625226,0.8999999761581421,1,0,1,0,0
391,-0.27769549066666666,1.4246194751329142,1.5350210220797498,1.71579161166358,2.1868527113690917,1.500154911742503,1.9875788526965077,0.8999999761581421,0,0,0,0,0
392,0.4516927236666666,-0.97527640270563,-1.5623167015691353,-1.8242740101472008,-0.7964916034311901,-1.8035891785299687,-0.7376015584681855,1,1,0,0,0,0
393,-0.05926324999999988,-0.8252876668661862,-2.079690706258444,-2.338666308156105,0.1885970344669594,-3.0916507933228523,0.9659230272213436,1,1,0,0,0,0
394,0.38355564,0.4590194229118424,0.8389085952604689,-0.23901335922031008,1.2460618023246468,-0.73658425400527,0.25501130926704996,1,1,0,0,0,0
395,0.2407012700000002,-0.5440397610653681,-0.5092136494794601,-0.1625674941677001,-0.5484131472961401,-0.8580086333781919,-0.28589629182896426,1,1,0,0,0,0
396,-0.5113943533333334,-0.5253101951872988,0.058305305230797355,-0.9370859077893272,-0.021987834068667667,1.4102855625784572,-0.05969928554626957,1,1,0,0,0,0
397,-0.1454315209999999,-0.97527640270563,-1.0007514313172412,-0.720772421410155,-1.0709873640654288,-0.1275218888410099,-0.981855760347883,1,1,1,0,0,0
398,0.8731601939000001,-0.1503383555886895,0.8470527340050624,-0.2754592707358779,1.5507878131608592,0.5657712401426614,-0.7459011983613413,1,1,0,0,0,0
